experiment,network,accelerator_configuration,system_config,memory_mode,core_clock,arena_cache_size,sram_bandwidth,dram_bandwidth,on_chip_flash_bandwidth,off_chip_flash_bandwidth,weights_storage_area,feature_map_storage_area,inferences_per_second,batch_size,inference_time,passes_before_fusing,passes_after_fusing,sram_memory_used,dram_memory_used,on_chip_flash_memory_used,off_chip_flash_memory_used,total_original_weights,total_npu_encoded_weights,sram_feature_map_read_bytes,sram_feature_map_write_bytes,sram_weight_read_bytes,sram_weight_write_bytes,sram_total_bytes,dram_feature_map_read_bytes,dram_feature_map_write_bytes,dram_weight_read_bytes,dram_weight_write_bytes,dram_total_bytes,on_chip_flash_feature_map_read_bytes,on_chip_flash_feature_map_write_bytes,on_chip_flash_weight_read_bytes,on_chip_flash_weight_write_bytes,on_chip_flash_total_bytes,off_chip_flash_feature_map_read_bytes,off_chip_flash_feature_map_write_bytes,off_chip_flash_weight_read_bytes,off_chip_flash_weight_write_bytes,off_chip_flash_total_bytes,nn_macs,nn_tops,cycles_npu,cycles_sram_access,cycles_dram_access,cycles_on_chip_flash_access,cycles_off_chip_flash_access,cycles_total
default,facial_shape_detection,Ethos_U65_256,internal-default,internal-default,1000000000.0,384.0,16.0,3.75,16.0,16.0,DRAM,DRAM,212.98170640488812,1,0.004695238933333333,53,3,377.015625,2428.171875,0.0,0.0,2783424,2466624,4657822.0,0.0,6762240.0,1454400.0,12883422.0,520356.0,1135534.0,2465294.0,0.0,4123538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722353034,0.3076959636161363,3909799.0,369069.0,1248430.9333333322,0.0,0.0,4695238.933333334
